index,participant.label,RSversion,RSversion_verbose
0,d93e67e775756fac85238df5ba73ddc5,5,Word2vec
1,b8035292194ba13ee4d83ec2fae8a519,7,Transformer
2,a49910bd2eadac8d1b470c8837c14ced,4,Tfidf
3,4992eb980c1e53d8eebbc587cccc7bec,3,Tfidf_neu
4,75e62dbc0b1a7990e8c9e1f000155644,7,Transformer
5,4e29c858fef3646b91ed6efc2c314441,3,Tfidf_neu
6,55253304d443425400292cc3b6e5c138,5,Word2vec
7,61aae71ca5608fd0e7f6580a22a4a1ea,4,Tfidf
8,560fa9f4d8d72ec856b0cd285294c7ff,6,Random
9,fdebf1970718084b125fb1c474c887fd,1,Tfidf_pos
10,5b197f86527094dc3773dd6f54bec515,2,Tfidf_neg
11,2c3322098d9be532f900953608d60810,5,Word2vec
12,76d3da9c1a79b8e4437c29699c6e00c6,3,Tfidf_neu
13,2f5d054298d588f915bfdac53fe54a39,5,Word2vec
14,4eec200d762dede832ca0cd3042780ea,6,Random
15,fbe8fc0c813928bd6a1aa0bf6d4afdc1,7,Transformer
16,69b659ff797c7f1c4e580da5db553f9a,1,Tfidf_pos
17,ff522dce7b0efc6941bd05226f8f8f27,5,Word2vec
18,9ff880560d3466d0ffa7fb92e35cc8df,2,Tfidf_neg
19,c33a4719284926d61142dfcccdc8adf3,3,Tfidf_neu
20,1d7610967ecea80742d7eccca1e34cc5,1,Tfidf_pos
21,9187ccef141cdf837b1065aa336d45bc,2,Tfidf_neg
22,d063a0dc62076d097641c1e8cadde14b,5,Word2vec
23,8ab4860fa2476f21fe47dc1f29219f7f,4,Tfidf
24,19f2a6bd099e0004e97349d1f2afd1a5,5,Word2vec
25,c753b63efe95fbcb11f18c5db418d601,4,Tfidf
26,0c72f220c3c1faa6aed0a5ab9d7284d6,3,Tfidf_neu
27,7ae17bee48f2843b098d45dfe7025c1d,7,Transformer
28,3aecae97ba22671f58910d739db95d6b,2,Tfidf_neg
29,f6bf6365cd6d8d192d704f9c36f8bc3a,3,Tfidf_neu
30,5ae23c193b80f5abe6ff1417144146c9,6,Random
31,8edf85e9d55cbd9abb57478f28e35b28,4,Tfidf
32,0a255304b879d8a54c24ba5c2cfb5b5a,7,Transformer
33,6b7e17075ae693cae65b8dcdb82e6b1e,4,Tfidf
34,ad379ce2020954a38cb46c6759fa15e6,4,Tfidf
35,e5052a76afcecaa6b7d38bbfdfcbe112,3,Tfidf_neu
36,c7a13b847b34b3711d53550c08872b13,4,Tfidf
37,cd488d4f084ee23aae55b7baaafaf3fd,3,Tfidf_neu
38,6db618e02f4444b6824842a905d1c0dc,7,Transformer
39,100cd74a8699e47ea24b1593ec78fc37,6,Random
40,1b7381b024f0170b3beb6779ec46bfd7,1,Tfidf_pos
41,60d1ef3408fb6725c6b1569e22390151,1,Tfidf_pos
42,1772a8f062f4714d56cec0ed7d2d1c7e,4,Tfidf
43,1103fcfa494662209d4af351f5c39f13,5,Word2vec
44,72eda4cf571d6c7e4f8e059fd56487f0,6,Random
45,5cce63a4e3755f21e8a02faaac474649,1,Tfidf_pos
46,18ba3621514525bee4ea62bcda72f493,7,Transformer
47,842dc1ed728a03690e982e9c7575e155,7,Transformer
48,48926b5fc0c74c24bdb39873ba73f300,6,Random
49,ddb869497fae22a12d840cc2636816cf,6,Random
50,176cf6e05244c182085ccaa68f43d8a4,3,Tfidf_neu
51,5ea180d43b0d31ec6a9e15f0881b59a3,1,Tfidf_pos
52,746270c3989b79db1e4be9363103ba55,1,Tfidf_pos
53,ce80d4b1598f40cfaa76035cef3240df,7,Transformer
54,9856913ac31cc7b1b9b1655cb85ae0d1,1,Tfidf_pos
55,e5885a2e63c152350d1e46e453e0e1c5,6,Random
56,f76138b0872fd7283a31a97f6293ace5,1,Tfidf_pos
57,df74e00b5c1c2e69b3b7a31b1ed75512,4,Tfidf
58,9e4d2fd606c608a5566616a10c4f398f,6,Random
59,c3dc7ffdf6415a83b7503f356e9e3dd2,4,Tfidf
60,4ec8aafb98dfc48f9a7e9bd16db30d4d,2,Tfidf_neg
61,b2d470c55ee7c310512dbb7dd050f868,7,Transformer
62,be0ffb5453033058bab0decb8eef79ec,1,Tfidf_pos
63,d79f5f48e5087e20d661255619d61404,7,Transformer
64,919439b9b43885ec270f77c6205fe8c1,1,Tfidf_pos
65,c8388bd3088e29639fa80da5f5314704,1,Tfidf_pos
66,f2ab9e224f747baf0b9f0be11a25c3dc,6,Random
67,ea8444f9a1794a0b98f3ed37354e3985,2,Tfidf_neg
68,83ac05daddcc0f42ab74a416ae87065d,6,Random
69,8252ee8d4d56af11a268d4a9f33bd242,4,Tfidf
70,dcca6aac8426461b146d78e0a44463ba,1,Tfidf_pos
71,c41a12a7258d59b4f90bfd4941cd5ea5,2,Tfidf_neg
72,56abb3c79d085a6f10fbc774000a8fd8,4,Tfidf
73,048d816c6a7680f2c65707e2d9febfe9,3,Tfidf_neu
74,93b9407d2637ad2e67973c39f203a12a,1,Tfidf_pos
75,2e8b12beccbfaf497e65b60ee0fa5c36,1,Tfidf_pos
76,7dde8cc815371c8ef4586659154867a1,7,Transformer
77,8b46edb9f5140c6a95fdc2f3fa1bf365,7,Transformer
78,90c6342df1677aeda6da156569e713de,5,Word2vec
79,181d45cd6d8e664a738fcc21019642c3,2,Tfidf_neg
80,fd18ec74319d0cbb51627e77e8ea84aa,1,Tfidf_pos
81,972d121b83ced1de05a0e7454c6ca662,1,Tfidf_pos
82,9b0c11d7d8004f4edc6dbf133a384381,6,Random
83,2aa1b565227460c39356e2fbbbca8f0e,7,Transformer
84,d5d8e153c20acf12828f3aaed055efd4,1,Tfidf_pos
85,7ef74b6c65b9092e84df9073bcff7b3c,4,Tfidf
86,550f9774da23c4a565ccf5a95e2051c4,2,Tfidf_neg
87,8f2e6bba83344a2872da910f8859e4d1,5,Word2vec
88,ee1084a92da4e4c1e9805d029f2d9c55,4,Tfidf
89,2135b76ae3147e0bebc875949afb2d45,3,Tfidf_neu
90,7b89bdeb9566cfa4410b5343e1134686,5,Word2vec
91,fd5c9a2c4d6d34909285dc056e18ce41,6,Random
92,f36397df5e22b00dc0dfdebaea1325b7,1,Tfidf_pos
93,ee37f7b2ce4ef0d9e8253c6f284c49da,4,Tfidf
94,d836fb1296e81c31799cc0745e5cc2a6,6,Random
95,15360e04f0941052ef4a7bfdbdc92641,4,Tfidf
96,3fe21209ad48aeaf2a9ee5ba9d3e3777,5,Word2vec
97,efee33e5c100947b5d54e2b010f4343a,7,Transformer
98,2cee990e2a758d3fc71b227c74f1ea60,2,Tfidf_neg
99,7f36a7a8039f4f18b887332d1a718da9,1,Tfidf_pos
100,5bdcda0baef1672470fac00af5faa75b,1,Tfidf_pos
101,ecfa0887a5f8534f8a7e66d850b1b0f6,5,Word2vec
102,ff7718ab128a044d14c434b58781e262,7,Transformer
103,836bb48429f9fdf194de7d8192b6ad07,3,Tfidf_neu
104,6818fe333cbb781f248d371ac8f95f50,3,Tfidf_neu
105,6affd06dd70523d74eb9156adc824fc8,5,Word2vec
106,91054a21c1cba3934aa2d07161c7f835,5,Word2vec
107,d9606d635ef2475113b2d07538b39f44,3,Tfidf_neu
108,fff825a3a47063ab0f7e8e4d19d8d20b,3,Tfidf_neu
109,d0f3938f78e17ee8ba0ae4a8e477d698,1,Tfidf_pos
110,9ca48cb6c9541c93a1b4d1d732b74b61,4,Tfidf
111,d74192144573f0fb8ba9c3b40df13be8,4,Tfidf
112,880b5e4980d9c8e29115f77898ff1150,4,Tfidf
113,d2b6f6da32c0fe0cc8049f1b5e7fb055,7,Transformer
114,1d1a7855406382da080c3c406617d970,3,Tfidf_neu
115,1698876b0c6d02a70032efa1f4a87c53,6,Random
116,f33ff80fc76a024362b1a998952230d2,7,Transformer
117,85d11beb3546aa06032f0ad7bd222820,5,Word2vec
118,b465fa64460eb20928846cb45976c7e7,7,Transformer
119,14c96b7a214334b3f6cf41fbc5e007d9,5,Word2vec
120,1fb40d6b039261eedba9acee75c3c460,7,Transformer
121,316f5533a1573b89cdf6f5300d69b718,6,Random
122,bf1c773ce8223596da98ec1ec1f53cc1,1,Tfidf_pos
123,65153be960531dcbc1ff34bdef3f80da,3,Tfidf_neu
124,dfd9bdce703489b07ae1976a96f34623,4,Tfidf
125,d22f9d65b82358dbce2187a4e432fd74,2,Tfidf_neg
126,92353f85e6d971e0517212ec05e21957,4,Tfidf
127,95a21028a8973d955f12de2e3fa243d4,4,Tfidf
128,17f4c267145cd733c1a7370e46289086,5,Word2vec
129,b62d318d002bc6f1dc2f3311889b79cc,7,Transformer
130,eea5e16512890d4ffecf91bb9ca4198c,4,Tfidf
131,fdd0804bafe892054ad1bf4f131f1932,4,Tfidf
132,5ea9396cc5339d40e16d78f4c652c24e,4,Tfidf
133,4f3a4fef91d449355f3eae9eb6cfa62a,6,Random
134,26555e73a98835e9e1c14914df2fa63c,4,Tfidf
135,362827e95e7ec89ce94ca3e6d2251b86,2,Tfidf_neg
136,9ccf3d69530d2fbe285a1e6e4adad916,5,Word2vec
137,e7f7db17f5006029bd46c9d6f5e5019a,4,Tfidf
138,0f2ba3387497aa4e0916c083ed97e7fd,1,Tfidf_pos
139,fffa894e11ccc97a3431cbac11d9d610,1,Tfidf_pos
140,e66c142a2bc57536fa94ea75b4e1f827,2,Tfidf_neg
141,8f9d67388bd41aa8a71c98ac99faf7e3,3,Tfidf_neu
142,0d9a3452cf4a5ec13b25e17f0fa96614,2,Tfidf_neg
143,5e1b45602f91017c415a2b3e3614fed0,3,Tfidf_neu
144,0f3398063bed49aa1023b526328e687b,1,Tfidf_pos
145,ed11f0537d8e1e77cf9a1329c2776aa9,3,Tfidf_neu
146,2639e79b2d805483b595c47dba8eddb0,6,Random
147,41d2ed6bc90b950f4f171f26543659c8,1,Tfidf_pos
148,d5b35a59afd92b88378c5d1037434ebd,5,Word2vec
149,cf48ae1dc2620ad333989d4710c807df,5,Word2vec
150,101c0cde2b76d74a948601a0d3142ddc,3,Tfidf_neu
151,85cf765c7c17062f7289f51db892a602,4,Tfidf
152,8b7f60ef44c071351908fec074ec804f,2,Tfidf_neg
153,86fa733bc69f57cc374bd575f12c7c4b,5,Word2vec
154,ed692f238f334b3ebd3f1f2d07ac4398,7,Transformer
155,11ae3f1946e598a362610cff60c6057d,5,Word2vec
156,232e6249885ede660ce25eff341749c5,3,Tfidf_neu
157,534d91477fad4c5ea612543e96901d99,7,Transformer
158,6fed0bd5a811271fe7677569ebd3261f,5,Word2vec
159,37894fb56edb2ee874d7bb3e3df013d3,1,Tfidf_pos
160,109f7cfd4c01d39b91903ec32e33a08a,3,Tfidf_neu
161,50b63435fdc71e96a00733ff934456c2,7,Transformer
162,9e1a81206f8754b755beca673f3afb92,4,Tfidf
163,8f0bdfee945005c8204ea017d93d90ed,7,Transformer
164,3db756a73fe1037034dd4185b2c825bc,1,Tfidf_pos
165,4b16db20262edf2ce78848b486ed4f43,2,Tfidf_neg
166,edf0e16e88acd21b553b42b5d7971cfc,2,Tfidf_neg
167,f1d0a1772923fbbcf4e58542281fd075,3,Tfidf_neu
168,59e6bfd642cb71ce63364ab325ea3bc7,3,Tfidf_neu
169,64b03505c8cbb4fdef300c4bcc6966cc,3,Tfidf_neu
170,25b43a028977dff7546a0c5f23ec7b9d,7,Transformer
171,202ea100a05148f4fefda9f4ea21ef33,5,Word2vec
172,bc3eff07785ada7a84b1715ace60a61d,1,Tfidf_pos
173,a4bcc445a1b69088497efd7747fb56f7,7,Transformer
174,449300e51d10ccbe6d832b8b726291fa,2,Tfidf_neg
175,1b5378d4845dbb877a7d6083e8dea090,1,Tfidf_pos
176,194f6439459ca93b838104a918812f69,7,Transformer
177,782946b743da364f5162d36b84b00a30,1,Tfidf_pos
178,839c152a25df637e3284ae7f03791dc7,5,Word2vec
179,8a9526d4190226b8e7860040cb4399d7,5,Word2vec
180,58bc8a6fcd51b28c03c40223ba8cf463,1,Tfidf_pos
181,37fd00506c065b23f339fa4a39340ca4,3,Tfidf_neu
182,4c8f4f3d61103232d736d21cc95ac091,1,Tfidf_pos
183,7ed17a240f7584fe145242fddde8bd88,7,Transformer
184,56bf1eeaa1517f1d1d8480cc8a3f8ce5,5,Word2vec
185,98411c90dbfbcf5b4ed0e93781e39e46,6,Random
186,834c49b5b8b73f57348d931b27f799e8,1,Tfidf_pos
187,99e9bf7ed5f39545379845c5b6d9ec3b,2,Tfidf_neg
188,8b7f15d434e0169b8eefa2d83db28bbd,7,Transformer
189,53ec97bceaadec1e5dff88f27afa5b7b,3,Tfidf_neu
190,d3a068ebdd73a4ea9e6a1268a031fdf0,3,Tfidf_neu
191,2b46156f849a2fc34d9b77c1d2240372,6,Random
192,36d34a06b01039073d7ef4e15f61fe85,2,Tfidf_neg
193,b1caae4eca62e6b9fc2a538735b179f5,2,Tfidf_neg
194,d05e5cc38bd760b14160200afaa3d0e5,6,Random
195,8da5e490dfc66f9d971c53b264927336,3,Tfidf_neu
196,66aa8701ce0bafece830912e68c81b63,3,Tfidf_neu
197,1512d30e26db4554229570722a90ad38,5,Word2vec
198,366c69c20ce3fc56c17da05233a095cd,6,Random
199,e4fea4db1ee549396353db884ee448ce,3,Tfidf_neu
200,e492dbffe926624cc2e3602faa15ad50,5,Word2vec
201,d80d9c686f45aabaec7a97ee0198ecf9,6,Random
202,b2136c9d7235f40117fdb6d590141b81,2,Tfidf_neg
203,7a85fad035d52a6c2432608c7ff653bf,4,Tfidf
204,a1168e36a7d4ad4f5588569a5084190d,7,Transformer
205,e6984ebaec8ad95a0a25ef5101e5c246,2,Tfidf_neg
206,5f2554a8d7780660d560714b0fe20a7e,6,Random
207,f074aa98b172184c5cd590ecd256a220,6,Random
208,279f4130d925e3d6fa4c0c305148cd34,7,Transformer
209,8421d2912d500c1a6964e3f884d0b4d7,1,Tfidf_pos
210,3b8d151c0a9dd18b8459e4574cda56b1,2,Tfidf_neg
211,77a1182becce431829203028d38e54bb,1,Tfidf_pos
212,edb0874743f6d7d46feda3374bbe1199,1,Tfidf_pos
213,7086598073b90bead2aaccf209d989c4,1,Tfidf_pos
214,434e640732c16f4e40c2bb52adca4e9c,1,Tfidf_pos
215,e991bf0a5d17585db77ff036c3e912b5,1,Tfidf_pos
216,512135e708f8f43e9d75639d0d731e3c,1,Tfidf_pos
217,92fa96033e7cef239db83aa8927eb65d,1,Tfidf_pos
218,b63b780f7a3ea02e216439840d92a188,2,Tfidf_neg
219,267ba847b07d82c3a4914ea84ac4b9cb,6,Random
220,227ab117388139739569ba61ce6ce5d0,6,Random
221,83f951f20f271d13b3d63bf98ab19c89,2,Tfidf_neg
222,0a628a7c4909784a264eef7e78a8d87f,1,Tfidf_pos
223,fc370e19410614078812d8b375e01974,4,Tfidf
224,3803779350d260d4f37d98536b36ddad,7,Transformer
225,3df3d1fbbf7b863ea378a3355d7e00a7,7,Transformer
226,f945f10cdd008c8866319ad1ac96fef7,4,Tfidf
227,d827a7f7cfab891451cad6101f2bc630,7,Transformer
228,cff6d6c515c8fa81398bc01b687f8dde,3,Tfidf_neu
229,6984cfc5545d643d434152539f501543,6,Random
230,7b3652f23a41a4991d4c1412f867416d,2,Tfidf_neg
231,3a28248217f8ec912a536a53e3652b2c,5,Word2vec
232,ae99d8b78e349ce0b7a2d793730ac446,6,Random
233,c0593d7e27f762a1d0f3f88b216aa402,4,Tfidf
234,3e74e3e6a727c0d1de73e2fc35e7f9e2,2,Tfidf_neg
235,45e93617997e5bde099ec206a03c234c,3,Tfidf_neu
236,ce8728a7e435f497e9646a6386fe704c,2,Tfidf_neg
237,087eafea557a26623b94e4d0cff603d0,7,Transformer
238,e61ed43d391c39076d5887d7067fe2af,5,Word2vec
239,d94682f27cc8e3f207c7afd847a91746,7,Transformer
240,3b18498e1171615c5f13493161cf638b,6,Random
241,7049825d45c6e4560e3ffc79f735e767,4,Tfidf
242,b7ba59ef5e04a82fbc3ad6a82286828f,6,Random
243,484782983d83d6a56ca280038ccad954,3,Tfidf_neu
244,c4ed007ab6ef0f37b163c8b37650a2d3,7,Transformer
245,81c407a082bdcfa0253271a8aa6fcf0a,4,Tfidf
246,11740d28b01b0ee48c4946e54e833fed,3,Tfidf_neu
247,544a67c5733e3fbbbdcd2e1d9d0f941e,6,Random
248,0ff868892ce581daee334acf0ee7361d,7,Transformer
249,f61c56c32e5225247c11ad6b80ca81aa,5,Word2vec
250,839aaf21875a63a40715b6566a4e99db,5,Word2vec
251,604c8274016d8b595f43d45bd283de00,7,Transformer
252,1ef7cf6f23f4d9293ea51ce3c2394ca4,4,Tfidf
253,3884935a226fd3f4b8f245506db38c1a,7,Transformer
254,a0955f1300e1c828e465c0f0eca8c5ff,4,Tfidf
255,b2ee45f079f43d2b8d8f4f26662bfcf7,2,Tfidf_neg
256,d3cf635e0a187db8c9389e57be29760e,2,Tfidf_neg
257,063a673ca481ba1e0dc6aad8da23da1e,5,Word2vec
258,968fa4afe264d3b9af74930aeb93dc2d,6,Random
259,f00db08f9c34bf2e4d62f8ae445a45f4,2,Tfidf_neg
260,3ad4e37de78611dc76bdc5138b96bb26,6,Random
261,d8bfa0981e8a7df84d1fb53dde925b67,7,Transformer
262,94a6b8805af7ee63a9df81128b843bbc,4,Tfidf
263,5357dce9dd4f52702154d5f80e9230dc,6,Random
264,9d345894b255e5fc7dcef1b5930d0913,1,Tfidf_pos
265,67b952c229b2f29add346d6e49c454b0,2,Tfidf_neg
266,a10cc577982d84e0931a5eb7488d1212,2,Tfidf_neg
267,33df7b26f8ca7387adc9a25ce160dfeb,3,Tfidf_neu
268,c94ed2735e42487063af774cdfe37dce,6,Random
269,47a72ae3a4458258ad99e10715d65b71,6,Random
270,8fb19fa57d95eda47fb9847a893bd83e,4,Tfidf
271,1c996d53a7a08e7388bbc11be08ac396,3,Tfidf_neu
272,ab233a043d0cbdefde35eae264c44984,5,Word2vec
273,2afd7a4146a0dc030127bb5037122819,7,Transformer
274,f93100267132db8ad0b2ed7c5c18e363,7,Transformer
275,66ddec2dec0cbf6b7c2a64e597068b89,2,Tfidf_neg
276,294a8932fa23efd1f0bc3cb94dcc46c8,2,Tfidf_neg
277,440fc381bc952bb5190aa129e822373c,2,Tfidf_neg
278,a8de909d4d7ccee24b216702a5429211,5,Word2vec
279,866ccfd69ac31ec2c5ae913073c0a6f0,6,Random
280,8fe73d39e9071357b1ee280139ed20c9,1,Tfidf_pos
281,936b5da303f0a8f33b588aea50fc8fa9,2,Tfidf_neg
282,9353dbfb2885be278d00262619471543,6,Random
283,690c89aeed1389bfe973f758ea4c5c42,7,Transformer
284,140fc3ba05b79d1f656aefaee690a2cf,5,Word2vec
285,71461c304b19d8d7389be07672960003,3,Tfidf_neu
286,3a228dd8978834562674f4f9a4648b15,1,Tfidf_pos
287,2697cc68bcd235ea906ccd2433606c9a,1,Tfidf_pos
288,a0dd8ec6a710b56d4eb632502e00293e,3,Tfidf_neu
289,db64ed75fb754b92b1c5339b6bb8e0aa,4,Tfidf
290,630f34b4f6e2b3b904c1fe12895968a1,5,Word2vec
291,e3e52a959751ee8d15dcb0cf784f1b72,5,Word2vec
292,c13fe55bf6b13db314f832b9459a5942,7,Transformer
293,a506f7bb47a40b652fe5a1c7659db6dd,5,Word2vec
294,4f9d45ca64713d95386918e9630f6bbe,2,Tfidf_neg
295,dbaba1361cfe7626d6cd7da9a17db9c1,3,Tfidf_neu
296,4378d2ab5566847bee6645f9940b011b,7,Transformer
297,304f90cb3f3d688ebaa7d32405b81ad6,5,Word2vec
298,fabde4f41badfbaf306220c7e8310df2,3,Tfidf_neu
299,646b3062850d52ac8118f85ee92c9c19,3,Tfidf_neu
300,49b9a4573b376bec7a304436268fd33d,1,Tfidf_pos
301,23c7c9631f9f8a4b3bd9fc6fcf8ab4bc,6,Random
302,d915d9845a85ad1b0e6f1438837ed65a,5,Word2vec
303,208838d613c49174b296e12575553586,2,Tfidf_neg
304,76c80348c35592d93f52ee24f5f8bdb0,7,Transformer
305,029e736b9833571b05954df0bfa32331,2,Tfidf_neg
306,211c393fc261842fcade1bd072e88ac6,7,Transformer
307,975903b013151b36f8390d97467541f6,5,Word2vec
308,afa65f22cfefa09a85cf13509cfcb109,2,Tfidf_neg
309,2a2d5ad4b7ef1eba20be65f07629f922,6,Random
310,1df74598ca17523d09ffac37e643121a,1,Tfidf_pos
311,6e843b92df2401729e674c822e95d23b,6,Random
312,a84bfb752f0fc9216043a187fcd5a1e0,7,Transformer
313,7d0b57d825c3aa717c4bfb0c35d28fae,3,Tfidf_neu
314,a0d9eee6f65aa11b0de16d300707c364,6,Random
315,c4cfd5f9dbb1ef35e9d4ba2d1f1b68d0,6,Random
316,1b8e099fdbebe2e09dac3eaf9552e6db,4,Tfidf
317,3aa0f0f42a614ead775e68b571663f7d,5,Word2vec
318,267e67dc204fdf1cc8c29fc36b6a7d6e,7,Transformer
319,b1db4fd6f82f5fa3b3a78f287b08c8ef,6,Random
320,7fd104cbcf4525e435ba05998af386cf,2,Tfidf_neg
321,a8c1058e8e393743765167e07c2a49fc,1,Tfidf_pos
322,1f88a93714efaf768b96c9a15569a0b3,4,Tfidf
323,91189cd5d08957a25bdcd912373ff64e,4,Tfidf
324,cc272d1ef457c8ac98770753544e51fd,3,Tfidf_neu
325,5c5515b7f1a784c62f4e99ef3f3ef2c5,6,Random
326,2f0c2af167c43b6d6a7006e46eb61367,4,Tfidf
327,4519827c8ba7741e15d79a61898d5abd,5,Word2vec
328,9ac212d86678992fd357f037d1ba3db0,2,Tfidf_neg
329,5ccc3d46356c0787acf020ca85538b8a,3,Tfidf_neu
330,c59fa2a5aed2ef919fde3742346ea416,5,Word2vec
331,c1920f5604fca7804e7984f881c48d1b,1,Tfidf_pos
332,2dd13e71869ed8221f7d3a9ab5f2332a,1,Tfidf_pos
333,b06244dcab5ae445cc7b36ba033f1207,7,Transformer
334,cd4d18061a510e13667bda76187b18f1,7,Transformer
335,98d860d603b26641f0eb0e1ba91fec9d,2,Tfidf_neg
336,f55b6d4ae708e083f2bd9372fa1f7d6d,3,Tfidf_neu
337,d311a414f337f0c7c78ae56fb059da20,3,Tfidf_neu
338,b7bcc3aeadd1da0a9d984e4d9b75cfd7,4,Tfidf
339,f1a58932508ae11cfcf124e0f613985f,7,Transformer
340,02c2ec67ae9a8ec1d27a96e297241e44,6,Random
341,9dc104362756dfcaf6fe82f1337b6a1b,4,Tfidf
342,b1ddc73f5a8e1bf51dc3975b5b2c039c,7,Transformer
343,9530829f512846f08309830bf013b79d,6,Random
344,4d54b33d4a068913a1b1de2d444dcd81,4,Tfidf
345,bd7736c09722eac020d3ba894fbb877d,2,Tfidf_neg
346,4a9dc7169ac561b4b575cfc61e422cad,3,Tfidf_neu
347,8567a485bd593d2e92b5706b7f9d77f8,2,Tfidf_neg
348,477e82f578c5b962eeb9bbdc8f8b8834,1,Tfidf_pos
349,d3d030f9b1ef56680dd2896f16da516c,6,Random
350,11a2b4bde6703ed5d4309d2307d94b83,2,Tfidf_neg
351,5cd59c2c2d54d8bf9adb63ddef2d4461,3,Tfidf_neu
352,21cb7e314ffbe54c9ab984edc829699b,1,Tfidf_pos
353,6c10a965b81f5223f83da02933c787ff,1,Tfidf_pos
354,9158ba72d03539dc1055ac0e60f9ab4e,4,Tfidf
355,ae9bbbe1e15311dc81922d2537d9becc,6,Random
